,file_name,timestamp,latitude,longitude,address
1035,2019_DECEMBER.json,2019-12-27 19:47:00+00:00,40.3223228,-3.7592299,"Calle de la Justicia, 22, 28914 Leganés, Madrid, España"
1036,2019_DECEMBER.json,2019-12-28 14:27:00+00:00,40.322304,-3.7591828,
1037,2019_DECEMBER.json,2019-12-28 15:47:00+00:00,40.3223228,-3.7592299,"Calle de la Justicia, 22, 28914 Leganés, Madrid, España"
1038,2019_DECEMBER.json,2019-12-29 11:52:00+00:00,40.3232547,-3.7604699,
1039,2019_DECEMBER.json,2019-12-29 12:11:00+00:00,40.3223228,-3.7592299,"Calle de la Justicia, 22, 28914 Leganés, Madrid, España"
1040,2019_DECEMBER.json,2019-12-30 09:39:00+00:00,40.322663,-3.7598288,
1041,2019_DECEMBER.json,2019-12-30 09:45:00+00:00,40.3234501,-3.7631278,"Av. del Dr. Fleming, 3, 28912 Leganés, Madrid, España"
1042,2019_DECEMBER.json,2019-12-30 10:25:00+00:00,40.3242518,-3.7617618,
1043,2019_DECEMBER.json,2019-12-30 10:29:00+00:00,40.3222259,-3.759255,"C. del Sufragio, 37, 28914 Leganés, Madrid, España"
1044,2019_NOVEMBER.json,2019-11-20 17:46:00+00:00,40.3325323,-3.7653171,"Av. de la Universidad, 30, 28911 Leganés, Madrid, España"
1054,2019_OCTOBER.json,2019-10-04 23:20:00+00:00,40.3202456,-3.7692992,"Av. de Orellana, s/n, 28914 Leganés, Madrid, España"
1055,2019_OCTOBER.json,2019-10-04 23:39:00+00:00,40.3192866,-3.7693415,
1056,2019_OCTOBER.json,2019-10-04 23:42:00+00:00,40.3222259,-3.759255,"C. del Sufragio, 37, 28914 Leganés, Madrid, España"
1057,2019_OCTOBER.json,2019-10-05 17:56:00+00:00,40.3222259,-3.759255,
1058,2019_OCTOBER.json,2019-10-05 18:00:00+00:00,40.3234501,-3.7631278,"Av. del Dr. Fleming, 3, 28912 Leganés, Madrid, España"
1059,2019_OCTOBER.json,2019-10-05 18:18:00+00:00,40.3234501,-3.7631278,
1060,2019_OCTOBER.json,2019-10-05 18:23:00+00:00,40.3224498,-3.7595275,"Av. de los Derechos Humanos, 56, 28914 Leganés, Madrid, España"
1061,2019_OCTOBER.json,2019-10-07 14:06:00+00:00,40.3224498,-3.7595275,
1062,2019_OCTOBER.json,2019-10-07 14:09:00+00:00,40.3265802,-3.7594774,"28914 Leganés, Madrid, España"
1063,2019_OCTOBER.json,2019-10-07 14:16:00+00:00,40.3265802,-3.7594774,
1064,2019_OCTOBER.json,2019-10-07 14:26:00+00:00,40.3325323,-3.7653171,"Av. de la Universidad, 30, 28911 Leganés, Madrid, España"
1065,2019_OCTOBER.json,2019-10-07 16:55:00+00:00,40.3317526,-3.7660752,
1066,2019_OCTOBER.json,2019-10-21 17:27:00+00:00,40.3302221,-3.7645439,
1067,2019_OCTOBER.json,2019-10-21 17:33:00+00:00,40.3269509,-3.7623138,"C. del Tulipán, 16, 28912 Leganés, Madrid, España"
1068,2019_OCTOBER.json,2019-10-21 17:38:00+00:00,40.3269509,-3.7623138,
1069,2019_OCTOBER.json,2019-10-21 17:40:00+00:00,40.3222961,-3.7592506,"Calle del Sufragio, 37, 28914 Leganés, Madrid, España"
1070,2019_OCTOBER.json,2019-10-22 08:27:00+00:00,40.3218998,-3.7587772,
1071,2019_OCTOBER.json,2019-10-22 09:00:00+00:00,40.3325323,-3.7653171,"Av. de la Universidad, 30, 28911 Leganés, Madrid, España"
1072,2019_OCTOBER.json,2019-10-22 17:06:00+00:00,40.3326705,-3.7648132,
1073,2019_OCTOBER.json,2019-10-22 17:15:00+00:00,40.328667,-3.771143,"28911 Leganés, Madrid, España"
1074,2019_OCTOBER.json,2019-10-22 17:21:00+00:00,40.328667,-3.771143,
1075,2019_OCTOBER.json,2019-10-22 17:34:00+00:00,40.3223228,-3.7592299,"Calle de la Justicia, 22, 28914 Leganés, Madrid, España"
1076,2019_OCTOBER.json,2019-10-28 12:03:00+00:00,40.328667,-3.771143,"28911 Leganés, Madrid, España"
1077,2019_OCTOBER.json,2019-10-28 12:26:00+00:00,40.32883,-3.7712982,
1093,2019_SEPTEMBER.json,2019-09-07 13:14:00+00:00,40.3234501,-3.7631278,"Av. del Dr. Fleming, 3, 28912 Leganés, Madrid, España"
1094,2019_SEPTEMBER.json,2019-09-07 13:53:00+00:00,40.3240745,-3.7633542,
1095,2019_SEPTEMBER.json,2019-09-07 14:08:00+00:00,40.3222259,-3.759255,"C. del Sufragio, 37, 28914 Leganés, Madrid, España"
1096,2019_SEPTEMBER.json,2019-09-07 15:53:00+00:00,40.3222259,-3.759255,
1097,2019_SEPTEMBER.json,2019-09-07 16:15:00+00:00,40.3286824,-3.7711617,"28911 Leganés, Madrid, España"
1098,2019_SEPTEMBER.json,2019-09-07 16:23:00+00:00,40.3289179,-3.7717475,
1099,2019_SEPTEMBER.json,2019-09-07 16:43:00+00:00,40.4064655,-3.6896451,"Pl. del Emperador Carlos V, Arganzuela, 28045 Madrid, España"
1100,2019_SEPTEMBER.json,2019-09-07 16:53:00+00:00,40.4054732,-3.6881447,
1101,2019_SEPTEMBER.json,2019-09-07 16:58:00+00:00,40.4170136,-3.703461,"Centro, 28013 Madrid, España"
1102,2019_SEPTEMBER.json,2019-09-07 17:04:00+00:00,40.4170136,-3.703461,
1103,2019_SEPTEMBER.json,2019-09-07 17:08:00+00:00,40.419027,-3.705254,"C. de Preciados, 28, Centro, 28013 Madrid, España"
1104,2019_SEPTEMBER.json,2019-09-07 18:16:00+00:00,40.4202035,-3.7051409,
1105,2019_SEPTEMBER.json,2019-09-07 19:18:00+00:00,40.4064655,-3.6896451,"Pl. del Emperador Carlos V, Arganzuela, 28045 Madrid, España"
1106,2019_SEPTEMBER.json,2019-09-07 19:30:00+00:00,40.4061761,-3.6890735,
1107,2019_SEPTEMBER.json,2019-09-07 19:40:00+00:00,40.367071,-3.7042345,"Usera, 28041 Madrid, España"
1108,2019_SEPTEMBER.json,2019-09-07 19:49:00+00:00,40.367071,-3.7042345,
1109,2019_SEPTEMBER.json,2019-09-07 19:53:00+00:00,40.3286824,-3.7711617,"28911 Leganés, Madrid, España"
1110,2019_SEPTEMBER.json,2019-09-07 20:00:00+00:00,40.3286824,-3.7711617,
1111,2019_SEPTEMBER.json,2019-09-07 20:07:00+00:00,40.3224498,-3.7595275,"Av. de los Derechos Humanos, 56, 28914 Leganés, Madrid, España"
1112,2019_SEPTEMBER.json,2019-09-07 20:57:00+00:00,40.3224498,-3.7595275,
1113,2019_SEPTEMBER.json,2019-09-08 09:01:00+00:00,40.3224498,-3.7595275,"Av. de los Derechos Humanos, 56, 28914 Leganés, Madrid, España"
1114,2019_SEPTEMBER.json,2019-09-08 13:34:00+00:00,40.3224498,-3.7595275,
1115,2019_SEPTEMBER.json,2019-09-08 13:47:00+00:00,40.3362611,-3.7408681,
1116,2019_SEPTEMBER.json,2019-09-08 13:58:00+00:00,40.3401454,-3.7331842,"Av. gran bretaña, s/n, 28916 Leganés, Madrid, España"
1117,2019_SEPTEMBER.json,2019-09-08 15:28:00+00:00,40.33988,-3.7344025,
1118,2019_SEPTEMBER.json,2019-09-08 15:41:00+00:00,40.336512,-3.7405786,
1119,2019_SEPTEMBER.json,2019-09-08 15:53:00+00:00,40.3265423,-3.7594242,
1120,2019_SEPTEMBER.json,2019-09-08 16:02:00+00:00,40.3222259,-3.759255,"C. del Sufragio, 37, 28914 Leganés, Madrid, España"
1127,2019_SEPTEMBER.json,2019-09-10 08:38:00+00:00,40.3224498,-3.7595275,"Av. de los Derechos Humanos, 56, 28914 Leganés, Madrid, España"
1128,2019_SEPTEMBER.json,2019-09-10 11:12:00+00:00,40.3224498,-3.7595275,
1129,2019_SEPTEMBER.json,2019-09-10 11:29:00+00:00,40.3222259,-3.759255,"C. del Sufragio, 37, 28914 Leganés, Madrid, España"
1130,2019_SEPTEMBER.json,2019-09-10 12:32:00+00:00,40.3222259,-3.759255,
1131,2019_SEPTEMBER.json,2019-09-10 12:41:00+00:00,40.3260077,-3.7641687,
1132,2019_SEPTEMBER.json,2019-09-10 12:48:00+00:00,40.3289179,-3.7717475,
1133,2019_SEPTEMBER.json,2019-09-10 12:56:00+00:00,40.3325323,-3.7653171,"Av. de la Universidad, 30, 28911 Leganés, Madrid, España"
1134,2019_SEPTEMBER.json,2019-09-10 14:18:00+00:00,40.3325323,-3.7653171,
1141,2019_SEPTEMBER.json,2019-09-11 10:57:00+00:00,40.3325323,-3.7653171,"Av. de la Universidad, 30, 28911 Leganés, Madrid, España"
1142,2019_SEPTEMBER.json,2019-09-11 11:12:00+00:00,40.3318783,-3.7652841,
1143,2019_SEPTEMBER.json,2019-09-11 11:25:00+00:00,40.3352464,-3.7726324,"Calle Río Urbión, 19, esquina, C. Río Toro, 8, 28913 Leganés, Madrid, España"
1144,2019_SEPTEMBER.json,2019-09-11 11:51:00+00:00,40.3354221,-3.771596,
1145,2019_SEPTEMBER.json,2019-09-11 12:01:00+00:00,40.3354948,-3.7663382,
1148,2019_SEPTEMBER.json,2019-09-13 07:00:00+00:00,40.3325323,-3.7653171,"Av. de la Universidad, 30, 28911 Leganés, Madrid, España"
1149,2019_SEPTEMBER.json,2019-09-13 08:27:00+00:00,40.3316262,-3.7650515,
1150,2019_SEPTEMBER.json,2019-09-13 08:33:00+00:00,40.328667,-3.771143,"28911 Leganés, Madrid, España"
1151,2019_SEPTEMBER.json,2019-09-13 08:46:00+00:00,40.3287092,-3.7718877,
1152,2019_SEPTEMBER.json,2019-09-13 08:51:00+00:00,40.3266514,-3.759481,
1153,2019_SEPTEMBER.json,2019-09-13 09:00:00+00:00,40.322394,-3.7594808,"Av. de los Derechos Humanos, 58, 28914 Leganés, Madrid, España"
1154,2019_SEPTEMBER.json,2019-09-13 10:34:00+00:00,40.322394,-3.7594808,
1155,2019_SEPTEMBER.json,2019-09-13 10:36:00+00:00,40.3265802,-3.7594774,"28914 Leganés, Madrid, España"
1156,2019_SEPTEMBER.json,2019-09-13 10:43:00+00:00,40.3265802,-3.7594774,
1157,2019_SEPTEMBER.json,2019-09-13 10:53:00+00:00,40.33106,-3.767803,"Av. de la Universidad, 31, 28911 Leganés, Madrid, España"
1166,2019_SEPTEMBER.json,2019-09-17 10:21:00+00:00,40.3186439,-3.7633105,"Av. Carlos Sainz, 2, 28914 Leganés, Madrid, España"
1167,2019_SEPTEMBER.json,2019-09-17 10:30:00+00:00,40.322346,-3.7593093,
1170,2019_SEPTEMBER.json,2019-09-18 06:17:00+00:00,40.3186439,-3.7633105,"Av. Carlos Sainz, 2, 28914 Leganés, Madrid, España"
1171,2019_SEPTEMBER.json,2019-09-18 06:22:00+00:00,40.3223316,-3.7592535,
1172,2019_SEPTEMBER.json,2019-09-18 06:26:00+00:00,40.3265802,-3.7594774,"28914 Leganés, Madrid, España"
1173,2019_SEPTEMBER.json,2019-09-18 06:33:00+00:00,40.3265802,-3.7594774,
1174,2019_SEPTEMBER.json,2019-09-18 07:12:00+00:00,40.3325323,-3.7653171,"Av. de la Universidad, 30, 28911 Leganés, Madrid, España"
1175,2019_SEPTEMBER.json,2019-09-18 07:23:00+00:00,40.3325323,-3.7653171,
1176,2019_SEPTEMBER.json,2019-09-18 07:25:00+00:00,40.33106,-3.767803,"Av. de la Universidad, 31, 28911 Leganés, Madrid, España"
1177,2019_SEPTEMBER.json,2019-09-18 10:30:00+00:00,40.3309642,-3.7681122,
1296,2020_DECEMBER.json,2020-12-01 07:21:00+00:00,40.3295741,-3.7646193,
1297,2020_DECEMBER.json,2020-12-01 07:25:00+00:00,40.3324367,-3.76511,"Av. de la Universidad, 30, 28911 Leganés, Madrid, España"
1298,2020_DECEMBER.json,2020-12-01 13:28:00+00:00,40.3339482,-3.7657967,
1299,2020_DECEMBER.json,2020-12-01 13:34:00+00:00,40.3313103,-3.76795,"Av. de la Universidad, 31, 28911 Leganés, Madrid, España"
1300,2020_DECEMBER.json,2020-12-09 09:20:00+00:00,40.3297301,-3.7656854,
1301,2020_DECEMBER.json,2020-12-09 09:25:00+00:00,40.3324367,-3.76511,"Av. de la Universidad, 30, 28911 Leganés, Madrid, España"
1302,2020_DECEMBER.json,2020-12-09 10:52:00+00:00,40.3320921,-3.7642084,
1303,2020_DECEMBER.json,2020-12-09 11:11:00+00:00,40.3313103,-3.76795,"Av. de la Universidad, 31, 28911 Leganés, Madrid, España"
1304,2020_DECEMBER.json,2020-12-14 07:19:00+00:00,40.3298933,-3.7658347,
1305,2020_DECEMBER.json,2020-12-14 07:25:00+00:00,40.3326911,-3.7658591,"Av. de la Universidad, 30, 28911 Leganés, Madrid, España"
1306,2020_DECEMBER.json,2020-12-14 11:26:00+00:00,40.3339772,-3.7657628,
1307,2020_DECEMBER.json,2020-12-14 11:37:00+00:00,40.3313103,-3.76795,"Av. de la Universidad, 31, 28911 Leganés, Madrid, España"
1308,2020_DECEMBER.json,2020-12-15 07:20:00+00:00,40.3295844,-3.7643018,
1309,2020_DECEMBER.json,2020-12-15 07:27:00+00:00,40.3326911,-3.7658591,"Av. de la Universidad, 30, 28911 Leganés, Madrid, España"
1310,2020_DECEMBER.json,2020-12-15 11:17:00+00:00,40.333836,-3.765923,
1311,2020_DECEMBER.json,2020-12-15 11:25:00+00:00,40.3313103,-3.76795,"Av. de la Universidad, 31, 28911 Leganés, Madrid, España"
1312,2020_DECEMBER.json,2020-12-15 15:49:00+00:00,40.3297618,-3.7657607,
1313,2020_DECEMBER.json,2020-12-15 15:54:00+00:00,40.3326911,-3.7658591,"Av. de la Universidad, 30, 28911 Leganés, Madrid, España"
1314,2020_DECEMBER.json,2020-12-15 18:05:00+00:00,40.3326985,-3.7662014,
1315,2020_DECEMBER.json,2020-12-15 18:09:00+00:00,40.3313103,-3.76795,"Av. de la Universidad, 31, 28911 Leganés, Madrid, España"
1316,2020_DECEMBER.json,2020-12-17 18:40:00+00:00,40.3297487,-3.7657758,
